missing_col,col2,col3,outliers_col,outliers_col2,categorical_col,binary_col,ordinal_col,text_col
92,68,0.625637191,34,2.029365495,cat,0,very good,"
In a hole in the ground there lived a hobbit."
64,23,1.016014342,64,0.552731004,cat,0,bad,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
73,73,2.845815502,42,2.500137837,elephant,0,very bad,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
74,56,1.298068789,-51,0.726734001,cat,0,very good,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
68,91,2.424646666,16,2.212848543,dog,0,very bad,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
51,78,0.759822833,48,0.727230939,mouse,1,bad,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
68,5,1.375481252,-41,1.93973455,cat,1,good,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
17,24,0.356734612,-19,1.112398616,mouse,1,normal,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
55,69,0.341173195,273,239.5108766,elephant,1,good,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
84,72,2.324065408,-35,0.251460034,elephant,1,very good,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
76,47,0.720667777,78,0.758692857,elephant,1,very bad,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
41,91,0.689820964,94,0.345364578,dog,0,bad,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
89,68,0.274352729,83,0.315650046,elephant,0,normal,"This is a story of how a Baggins had an adventure, and found himself doing and saying things altogether unexpected."
84,75,0.677452141,21,0.610776891,elephant,0,very good,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
9,56,0.311892963,12,1.009479875,elephant,1,good,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
73,99,0.284955766,57,0.41847528,elephant,0,normal,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
,76,4.422590753,64,0.957500183,mouse,1,bad,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
8,12,0.782602766,49,0.298048388,dog,1,very good,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
77,59,1.191076429,7,8.931728052,elephant,1,normal,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
97,3,0.318700619,-19,0.131976852,mouse,0,bad,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
41,52,1.60346346,97,0.291496042,dog,0,very bad,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
32,79,1.035752697,94,0.93603711,mouse,0,very good,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
32,32,1.168569971,-59,0.442481099,elephant,0,very bad,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
,67,0.939556621,88,0.643721907,cat,1,very bad,"
In a hole in the ground there lived a hobbit."
24,5,2.851824818,-76,1.323447222,cat,1,good,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
,53,1.684105644,-29,1.325892408,cat,1,good,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
89,51,5.529703426,46,0.190624866,mouse,1,very good,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
58,51,1.097989721,7,1.701835473,cat,1,very bad,"This is a story of how a Baggins had an adventure, and found himself doing and saying things altogether unexpected."
35,56,6.357052918,-64,0.972841058,mouse,1,very bad,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
5,98,0.614520256,-52,1.56950614,mouse,0,bad,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
85,16,0.669303258,-85,2.598167682,elephant,1,normal,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
,52,0.645013511,-87,0.205657233,elephant,0,normal,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
45,73,5.067063411,67,3.644952997,cat,1,very bad,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
66,71,0.902875481,63,2.882378234,mouse,1,very bad,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
5,50,2.673292018,-91,0.069320121,cat,1,good,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
23,50,0.234306492,-9,0.531835877,mouse,0,normal,"
In a hole in the ground there lived a hobbit."
47,92,1.246553906,-31,0.048589274,mouse,0,good,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
31,27,3.264660805,-33,0.71172151,cat,1,very good,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
84,22,0.183103287,65,0.944548108,elephant,1,very good,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
